target_id	ext_gene	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000131002.12	TXLNGY	9	15.7745348858281	0	0
ENSG00000114374.13	USP9Y	6	15.8827521767693	1.11253692925361e-308	1.11253692929666e-308
ENSG00000198692.10	EIF1AY	3	8.23811642427988	1.11299975587385e-308	4.67640017099317e-308
ENSG00000012817.15	KDM5D	4	8.8912034481758	2.24669697238601e-279	8.51273482837058e-276
ENSG00000129824.16	RPS4Y1	3	10.2705158134505	7.06393920135004e-218	2.14122125071322e-214
ENSG00000067048.17	DDX3Y	3	8.06578734449724	9.7390379853409e-196	2.46008099509711e-192
ENSG00000067646.12	ZFY	2	4.97382584936192	1.44615400583069e-134	3.13113001605285e-131
ENSG00000183878.15	UTY	4	8.5693297031045	3.8966609625898e-112	7.38222419362637e-109
ENSG00000099725.14	PRKY	2	5.08525651041651	1.70675247699994e-81	2.8741711712679e-78
ENSG00000154620.6	TMSB4Y	1	1.80561132718373	8.90314276293684e-35	1.34936031715071e-31
ENSG00000011201.12	ANOS1	1	2.10017293937334	1.82980757987333e-31	2.5211421527782e-28
ENSG00000005302.18	MSL3	18	69.9219575530852	6.78304001978959e-16	8.56697954499426e-13
ENSG00000165246.14	NLGN4Y	2	2.64193433083528	3.72348599392052e-13	4.34101182491226e-10
ENSG00000126012.11	KDM5C	8	33.9001356659551	1.06253734505931e-10	1.15027257155135e-07
ENSG00000173674.11	EIF1AX	2	13.9526001724987	2.41367283171767e-10	2.43877502916753e-07
ENSG00000100557.9	CCDC198	8	19.0248695730597	3.85867225887003e-10	3.65512729721464e-07
ENSG00000164749.11	HNF4G	2	5.22223467531495	1.10056425448538e-09	9.81185402410609e-07
ENSG00000241859.7	ANOS2P	1	3.60100466646472	4.35415382625332e-09	3.66619752170529e-06
ENSG00000215580.11	BCORP1	2	2.8369473276113	1.92325014892347e-08	1.53414627668864e-05
ENSG00000175048.17	ZDHHC14	5	17.1162430410962	6.22682350436979e-08	4.71868685161143e-05
ENSG00000198034.11	RPS4X	4	25.432273395202	9.31672620688371e-08	6.72401439959664e-05
ENSG00000215301.10	DDX3X	23	71.9935451550206	2.07895899395764e-07	0.000143221375056463
ENSG00000183943.5	PRKX	3	13.4923780465971	2.38033026057879e-07	0.00015685341491014
ENSG00000198807.12	PAX9	1	1.77131534793826	3.75567288864391e-07	0.000237170742917863
ENSG00000148498.16	PARD3	7	20.1631337659674	1.06963546397966e-06	0.00064845580368303
ENSG00000006757.12	PNPLA4	3	11.6628473965241	1.36902846226812e-06	0.000798038283620602
ENSG00000026508.18	CD44	23	84.4410058047494	1.71872035986536e-06	0.00096477502867109
ENSG00000182013.18	PNMA8A	1	1.58786854331074	2.11575949346815e-06	0.00114523038867869
ENSG00000175471.19	MCTP1	8	27.2654322796058	2.29012689898631e-06	0.00119686769934609
ENSG00000134121.10	CHL1	6	17.0262195961695	5.47255655520868e-06	0.00272010274259362
ENSG00000124225.16	PMEPA1	4	10.5628002695487	5.56368336107168e-06	0.00272010274259362
ENSG00000110446.11	SLC15A3	8	35.2075496033591	6.84246660548141e-06	0.00324076324602113
ENSG00000171714.11	ANO5	2	7.07650625363735	1.0015349899221e-05	0.00459977706280587
ENSG00000100365.15	NCF4	5	16.6646818090159	1.04534180598409e-05	0.00465976482691026
ENSG00000170579.17	DLGAP1	3	8.67122715335232	1.27494236569886e-05	0.0055208647127234
ENSG00000184014.8	DENND5A	9	31.0202080609152	1.44868230951119e-05	0.00609895252304212
ENSG00000174233.11	ADCY6	3	8.1954921276643	1.51957721563445e-05	0.00622451683247453
ENSG00000137251.16	TINAG	2	3.80525993934311	2.29091794578249e-05	0.00900977613406779
ENSG00000120280.5	CXorf21	1	6.51807112069488	2.31843012159306e-05	0.00900977613406779
ENSG00000002586.20	CD99	10	36.614996647731	3.03198581528224e-05	0.0114881942541044
ENSG00000162849.16	KIF26B	2	9.70220641715439	3.30944048643772e-05	0.0122336292713293
ENSG00000120093.11	HOXB3	6	14.3384527638067	4.61891431099108e-05	0.0166676822136621
ENSG00000130021.13	PUDP	2	10.5837667919985	4.84546610793304e-05	0.0170785777515891
ENSG00000169249.12	ZRSR2	2	8.76921404196361	6.00131279973422e-05	0.02067179472563
ENSG00000103489.11	XYLT1	1	5.38367106661329	8.18537370519971e-05	0.0275683386391126
ENSG00000184371.14	CSF1	4	13.9956594260152	8.4173673910307e-05	0.0277333956909698
ENSG00000167604.14	AD000864.1	7	30.7175740509507	9.45081505584147e-05	0.0304758623375177
ENSG00000198053.11	SIRPA	3	9.7945403564196	0.000105060926963195	0.0331729876886287
ENSG00000114480.13	GBE1	4	18.7264382081272	0.000110738428881134	0.0342520740433156
ENSG00000131398.13	KCNC3	2	7.91533000083951	0.000128669191711927	0.0390022053917194
ENSG00000183918.16	SH2D1A	1	1.24128309430633	0.000140206660906724	0.0416661206412216
ENSG00000114757.19	PEX5L	4	9.98384938713548	0.000144408865511522	0.0420896301094737
ENSG00000131370.16	SH3BP5	5	19.1319938041895	0.00015369301496068	0.0439504025423409
ENSG00000051620.11	HEBP2	2	10.3008193913828	0.000167543018099323	0.0470237404132099
ENSG00000165655.17	ZNF503	1	2.90260959721492	0.00017411863391162	0.0479807639193548
ENSG00000090104.12	RGS1	6	30.9943813044029	0.000190718078057737	0.0516164855543405
ENSG00000076356.7	PLXNA2	1	2.80413659953928	0.00019711134178723	0.0524108683531098
ENSG00000100321.15	SYNGR1	5	11.4932544312285	0.000225823582721291	0.0590100382711016
ENSG00000015475.18	BID	9	34.8302344131445	0.000238017059600099	0.0611421450050695
ENSG00000134775.15	FHOD3	5	12.892861987562	0.00024463420755724	0.0617946008289588
ENSG00000115423.18	DNAH6	1	2.43406859952393	0.000281140385407623	0.0698518636268514
ENSG00000140835.9	CHST4	2	5.42997323936779	0.000298210962894782	0.0717410373592589
ENSG00000120833.14	SOCS2	8	23.1496139613756	0.000293762729816149	0.0717410373592589
ENSG00000182575.7	NXPH3	2	7.33286411658372	0.000309780356463083	0.0733598606649138
ENSG00000072501.17	SMC1A	6	27.7873863018119	0.000330036447889949	0.07578836976091
ENSG00000077782.20	FGFR1	6	15.1716888623371	0.000327673814698317	0.07578836976091
ENSG00000113296.14	THBS4	1	1.84854038182318	0.0003537093050903	0.0800122123574415
ENSG00000100721.11	AL139020.1	8	33.5486573876393	0.000374098603688368	0.0833799770220722
ENSG00000100979.15	PLTP	5	18.0512129418707	0.000417227665983769	0.0916449638500001
ENSG00000188906.16	LRRK2	4	15.4146654638271	0.00042918010712004	0.092923624335876
ENSG00000169435.14	RASSF6	4	14.5828776648328	0.000458942575935852	0.0976032280878675
ENSG00000126561.16	STAT5A	8	33.7650171540709	0.000463673292578943	0.0976032280878675
ENSG00000203727.4	SAMD5	1	4.63707215893295	0.000514195940257695	0.106755529733502
ENSG00000153283.12	CD96	4	11.5678763539251	0.00055145524794386	0.112943996457259
ENSG00000130675.15	MNX1	3	11.106913186136	0.000617804492355755	0.123203222186103
ENSG00000131401.11	NAPSB	5	20.733105090857	0.000611679584211908	0.123203222186103
ENSG00000121316.11	PLBD1	1	2.87605578303806	0.000645695584579099	0.127093016621829
ENSG00000160867.15	FGFR4	3	7.41471587318644	0.000660307447479655	0.128302816333354
ENSG00000149418.11	ST14	1	2.58319162700726	0.000715402925968794	0.129180328935125
ENSG00000160746.12	ANO10	6	15.1472817694464	0.000731088454073982	0.129180328935125
ENSG00000138771.16	SHROOM3	2	7.36166272912274	0.000698259327772461	0.129180328935125
ENSG00000159216.18	RUNX1	6	17.9798084162255	0.000701769365350784	0.129180328935125
ENSG00000162896.6	PIGR	2	8.87753940438601	0.000720927374663251	0.129180328935125
ENSG00000117602.12	RCAN3	2	5.56771390356639	0.000705775634172338	0.129180328935125
ENSG00000125845.7	BMP2	1	2.21249224600565	0.000733010575905302	0.129180328935125
ENSG00000228836.8	CT45A5	1	1.97128383897956	0.000728578493288165	0.129180328935125
ENSG00000162433.15	AK4	8	33.5343702299734	0.000789616404278678	0.13755662325572
ENSG00000173702.7	MUC13	1	2.74931633596094	0.00082195165288617	0.141562491490259
ENSG00000128578.10	STRIP2	2	7.97383992404855	0.000833386971136464	0.141919246455553
ENSG00000125844.15	RRBP1	6	27.2020113374455	0.000891460152074546	0.150121889609353
ENSG00000165617.14	DACT1	2	7.71931146257703	0.000933185099555574	0.155421465591915
ENSG00000230356.1	NCAPD2P1	1	1.77174489498182	0.00098250395610593	0.161856847377625
ENSG00000107954.10	NEURL1	1	3.62026982130184	0.00116567859319862	0.18996800815611
ENSG00000124942.14	AHNAK	3	11.6949338256424	0.00129151005726793	0.206043436083714
ENSG00000189403.15	HMGB1	8	47.7819962733961	0.00128626397780708	0.206043436083714
ENSG00000025039.14	RRAGD	3	15.2601629616728	0.00133106932528017	0.207976151483981
ENSG00000185565.12	LSAMP	3	8.3463401633526	0.00132921246086559	0.207976151483981
ENSG00000269404.7	SPIB	7	32.5644542350109	0.00137731439983851	0.213005888203597
ENSG00000160789.20	LMNA	12	50.3709706081178	0.00139661668628004	0.213809318154144
ENSG00000183087.15	GAS6	3	9.34909764911659	0.00141983064335467	0.215189532306833
ENSG00000092607.15	TBX15	3	10.4957891533138	0.0015633476328404	0.234595017062664
ENSG00000133687.16	TMTC1	3	7.95842521158762	0.00164914032420125	0.242663793724215
ENSG00000277443.3	MARCKS	1	8.82865122735761	0.00164346561238306	0.242663793724215
ENSG00000181408.3	UTS2R	1	2.44901372777709	0.00167876933756965	0.244648346925054
ENSG00000147138.2	GPR174	2	8.45688046298361	0.00169972025729965	0.245342478282223
ENSG00000127533.3	F2RL3	1	4.72161051969479	0.00173581692272248	0.245869544680205
ENSG00000175806.15	MSRA	1	1.30530054149069	0.00172553428298691	0.245869544680205
ENSG00000177873.13	ZNF619	4	11.3843454393479	0.00177175131788942	0.248635768277148
ENSG00000106772.18	PRUNE2	2	4.20910754068456	0.00183712109864458	0.255444104321626
ENSG00000053747.16	LAMA3	1	2.48245359638222	0.00191312412277297	0.263593720043156
ENSG00000113269.14	RNF130	2	5.14582490791236	0.00194918209339874	0.266142376644606
ENSG00000115138.11	POMC	2	6.17628514898802	0.00200943920748447	0.271920184184237
ENSG00000183049.12	CAMK1D	3	16.0658382502313	0.00228023962833862	0.305834617761948
ENSG00000119508.18	NR4A3	3	12.0467340497723	0.00244624727805362	0.325222138124391
ENSG00000102445.18	RUBCNL	9	34.3135307784034	0.00248436897688886	0.32732606645161
ENSG00000152056.17	AP1S3	4	15.0426259693488	0.00250526680577902	0.32732606645161
ENSG00000099290.17	WASHC2A	7	25.6953809897311	0.00254267131641869	0.329373730526851
ENSG00000026025.16	VIM	8	27.1138929094834	0.00258324736286739	0.331138752642817
ENSG00000166147.13	FBN1	4	16.9817547014155	0.00259999416498385	0.331138752642817
ENSG00000127418.15	FGFRL1	3	9.16635034538817	0.00268580826999031	0.339217584499776
ENSG00000180828.2	BHLHE22	1	6.64179584594402	0.00275323070163529	0.342032496016266
ENSG00000211967.3	IGHV3-53	1	3.75696867653498	0.00274179632390037	0.342032496016266
ENSG00000197905.9	TEAD4	2	6.83041110369858	0.0028181379585258	0.347249584548106
ENSG00000144724.20	PTPRG	2	4.47664703100917	0.00291070845595434	0.355763688374548
ENSG00000215218.4	UBE2QL1	1	4.70333722297016	0.00308160290919859	0.373638189534511
ENSG00000260386.6	LINC01225	3	6.59217323024216	0.00313658053646258	0.37728583024307
ENSG00000176788.9	BASP1	2	11.4142944112158	0.00324032539583976	0.386695840152342
ENSG00000141198.16	TOM1L1	3	6.51310428381899	0.00330169885993901	0.390941780634654
