target_id	W	pval	qval	b	se_b	mean_obs
YAL040C_mRNA	12.5396407610185	0.000398408889161508	0.00203269841408933	0.980719281588838	0.276950508231152	6.22176195879741
YAL056C-A_mRNA	7.94827746855582	0.00481331679127954	0.0174395535915925	-0.957055052761179	0.3394692263689	2.93279373662525
YAR002W_mRNA	0.0885161819673454	0.766072066326486	0.849436145548171	0.08208170969169	0.275889427123185	6.36558060345884
YAR028W_mRNA	0.278386279049159	0.597760862384472	0.715024955005349	0.212783980288747	0.403287736050019	5.27512016075619
YBL093C_mRNA	0.316579616783991	0.573670457029188	0.709988189392559	-0.088198309029714	0.156754055006195	6.27467328944718
YBL105C_mRNA	16.6221130349823	4.56160664618034e-05	0.000265209688731415	0.772613680798083	0.189504391394247	7.13670407694315
YBR002C_mRNA	0.114912214694162	0.734619491779418	0.8272742024543	-0.0553398787988212	0.163250720323171	5.74408957062609
YBR023C_mRNA	3.50152798455681	0.0613122356605693	0.131009050556772	0.53562787903336	0.286242669070683	7.16664255127912
YBR038W_mRNA	0.130444488041235	0.717971622991359	0.812185093881628	0.0841993426183577	0.233128749681038	5.83291880421276
YBR128C_mRNA	8.7358950548064	0.00312006122957449	0.0123458295867541	-0.410009032848122	0.138720204580758	4.82757363276564
YBR165W_mRNA	0.00734363098467868	0.931708886393944	0.950723353463208	0.0117154456219181	0.136710977879704	5.2646523536664
YBR179C_mRNA	0.698899844601261	0.403153609483799	0.563063700396367	0.163090218642414	0.195083457018671	5.90386148146979
YBR281C_mRNA	2.4532257137973	0.117283628222216	0.212470340982275	0.383352076315764	0.244753587227703	6.11920835963372
YBR286W_mRNA	0.0370910816245863	0.847279724314092	0.893754983453684	0.0290716222266804	0.150950486646115	8.83955577191775
YCL004W_mRNA	2.12855214656877	0.144577262106928	0.252757451235888	0.220836560211723	0.151366171597237	5.1310314673464
YCL039W_mRNA	40.8188463736298	1.67014617581164e-10	4.17536543952911e-09	0.892970491444112	0.139767676161131	6.86676075126605
YCL059C_mRNA	1.48664990665295	0.222736974093585	0.368769824658254	-0.239237486882981	0.196211689655856	6.72514395828316
YCR048W_mRNA	5.12659608328093	0.0235618920312822	0.06072652585382	0.765180889886432	0.337947753986494	7.0419537212574
YDL054C_mRNA	0.820637880532474	0.364993730567053	0.527447587524644	0.188896932788847	0.208520676914735	6.14429441814429
YDL066W_mRNA	0.0288006449599472	0.865240153699675	0.905062922279994	-0.0321857716298946	0.189654354553611	7.19307611832088
YDL086W_mRNA	2.09556520779379	0.147727071478001	0.256470610204863	-0.245615842634012	0.169670283861745	7.15791558729927
YDL095W_mRNA	0.0929216227147659	0.760495264483347	0.849436145548171	0.0568150270942291	0.186382368108917	7.49691289998412
YDL106C_mRNA	4.02567236130493	0.0448127541094666	0.101847168430606	0.267663025005712	0.133404097429537	6.24747435911733
YDL117W_mRNA	2.85839683271658	0.0908980508386754	0.173469562669228	0.596454956987346	0.352790101469199	6.41886882910024
YDL142C_mRNA	0.265306014278178	0.606498062175037	0.720070618827116	-0.106149362388908	0.206083794524407	5.6803594042903
YDL160C_mRNA	63.581261588431	1.53886034828544e-15	7.69430174142718e-14	1.04167044244591	0.130636871297106	6.06289666358168
YDL161W_mRNA	26.7240553315005	2.34681649828747e-07	2.55088749813856e-06	0.675467120236792	0.130663122527467	7.00393955628194
YDL203C_mRNA	1.35522998483728	0.244365880625943	0.394138517138618	0.258141597775304	0.221743803626295	5.63483996768284
YDL204W_mRNA	1.30219529495224	0.253812616793295	0.406750988450792	-0.422989707187022	0.370673670622593	5.47342196142148
YDL214C_mRNA	24.5456736725561	7.25690947040307e-07	5.98196534488805e-06	1.42440936212385	0.287506283968606	4.60877925955002
YDL221W_mRNA	0.937639416786923	0.332885663546529	0.49833183165648	0.199948158142551	0.206490216620343	4.31717158992374
YDL224C_mRNA	7.08267366783384	0.00778327939202158	0.0266550664110328	0.59489387353572	0.223532605489446	6.51767636454686
YDR001C_mRNA	4.48068785235554	0.0342799217923194	0.0848794835331866	-0.289649384763316	0.136835966947429	7.47512535887528
YDR091C_mRNA	0.400341741273756	0.526912820226537	0.665293964932497	-0.385797560012002	0.609739092028045	6.02298242226155
YDR163W_mRNA	0.0666382755141514	0.796295848502287	0.861205730811182	0.0730077088439106	0.282817868349434	5.14029054456728
YDR177W_mRNA	0.424562394584773	0.514669232706782	0.65313354404414	-0.11332089459592	0.173915877473782	6.68718997713831
YDR194C_mRNA	3.30756036898944	0.0689617996634501	0.142483057155889	-0.272547570947845	0.14986093089142	6.39261296160938
YDR196C_mRNA	4.09134499144678	0.0431033294903848	0.0997762256721869	-0.272960404667099	0.134948046609154	6.3352496448822
YDR200C_mRNA	25.9286014488091	3.54280877688865e-07	3.63588683815034e-06	0.74557233844953	0.146419945461281	6.12740984914844
YDR231C_mRNA	0.0496765600381367	0.823627041946095	0.876035836953653	-0.0407642646703633	0.182895851759371	5.60115037103072
YDR259C_mRNA	30.626890397652	3.1272929495496e-08	4.59896021992588e-07	1.13129074501729	0.204419716683146	5.04568114276873
YDR264C_mRNA	6.76788339168593	0.00928128451397715	0.0293711535252441	0.417066658263374	0.160316801115739	7.16281285188507
YDR320C_mRNA	4.39382124445925	0.0360693855135058	0.086705253638235	0.316583016453937	0.15103111221702	5.85419145110675
YDR325W_mRNA	0.245832516144172	0.620024939483369	0.724328200331039	0.0645424344804326	0.130174428422893	5.52348246934554
YDR331W_mRNA	0.084362047383194	0.771470884423122	0.849436145548171	0.0744639527163794	0.25637314456326	5.866121010414
YDR384C_mRNA	24.8404905516197	6.22755012373279e-07	5.56031261047571e-06	-0.657707849615813	0.131963231233484	5.98688112121665
YDR418W_mRNA	26.840064572076	2.21007639055454e-07	2.55088749813856e-06	-0.711767240186579	0.137387182465177	8.35017139237746
YDR447C_mRNA	3.26439806317165	0.0707990015211844	0.143900409595903	-0.733776962867518	0.406127611594602	7.58460251209194
YDR448W_mRNA	0.171941652004555	0.678391933881132	0.77797240123983	-0.0679538290513375	0.163879030401972	5.21122302763718
YDR452W_mRNA	1.67184798015448	0.196011195498097	0.331099992395435	0.346531127422236	0.268005594057313	7.70769418087513
YDR462W_mRNA	3.54426436692132	0.059751656993817	0.128775122831502	-0.411731944431002	0.218701372743068	5.06830274628154
YDR488C_mRNA	4.40865904949384	0.0357569383104715	0.086705253638235	0.684172180174749	0.325845820076159	5.15674892586971
YDR489W_mRNA	0.00157905086732759	0.968302585557385	0.976111477376396	0.0324922328966788	0.817676464050115	5.08057232612095
YDR533C_mRNA	8.8810161965712	0.00288151112265139	0.011618996462304	-0.65244952321565	0.218935197377793	5.18852713255884
YDR536W_mRNA	0.231997130903462	0.630046923887984	0.73261270219533	0.0966465910315343	0.200652803930973	4.97690818282616
YDR539W_mRNA	2.13326142344815	0.144133794607838	0.252757451235888	-0.42019740254554	0.287694343780706	6.04654837423028
YEL043W_mRNA	42.6755833293635	6.46138037837002e-11	1.79482788288056e-09	0.880027423915281	0.134712058649457	6.7879648867528
YEL051W_mRNA	2.50042206490718	0.1138157918813	0.208639397631703	-0.464274941071773	0.293608471544966	7.41209027987242
YEL056W_mRNA	0.382793899530713	0.536111768498583	0.673507246857517	-0.155320622644247	0.25104213451167	6.47189535097086
YEL065W_mRNA	24.5034637417271	7.41763702766118e-07	5.98196534488805e-06	-0.667546788295916	0.134855284965662	6.0567579639464
YER056C-A_mRNA	19.0057162949172	1.30327435282967e-05	8.35432277454919e-05	-0.674654284966541	0.15475303033044	7.10063892381219
YER069W_mRNA	11.1035667939078	0.000861618485097589	0.0039889744680444	0.564027331855712	0.169265674041647	6.09326224413434
YER093C_mRNA	5.75768641199456	0.0164166747257636	0.0460432534456606	0.331511876662656	0.13815769792335	6.09561927617307
YER119C_mRNA	3.56875426699213	0.0588764640643626	0.127992313183397	0.258973601238678	0.137087284452152	6.74850421600845
YER140W_mRNA	0.596787335171186	0.439806435252051	0.594333020610879	0.162687454414553	0.21059316163949	5.74892897812579
YER166W_mRNA	3.12640017818704	0.0770336679938858	0.154067335987772	0.378033406982528	0.213800096520854	7.16190308793532
YER173W_mRNA	1.18053162635003	0.27724779357925	0.433199677467578	0.146104815044977	0.134470096233816	5.5714964317424
YER179W_mRNA	0.901970465498102	0.342253905870416	0.501120719750197	0.222884321739395	0.234683935058134	5.06334044030462
YER183C_mRNA	0.577405545868843	0.447331064732953	0.597199316744614	-0.267113536393662	0.351524356332873	5.69214138683203
YFL007W_mRNA	0.19283085514448	0.660570891441606	0.761026372628579	-0.138619988994127	0.315673115440399	7.06188492681409
YFL052W_mRNA	2.81663224740743	0.0932919570474026	0.176689312589778	0.291389445286068	0.173623594500624	4.48183036769408
YFR001W_mRNA	10.229181468522	0.00138235995664796	0.00595844808899982	-0.470827959838836	0.147211522281557	5.93208283899201
YFR043C_mRNA	0.981380818926836	0.321858141826875	0.487663851252841	-0.270244354138554	0.272795905067484	4.85833167443886
YFR050C_mRNA	0.00338648480167648	0.953594488894791	0.965176608193108	0.00861249503653783	0.147997513603643	7.42433113553355
YFR052C-A_mRNA	105.791109892052	8.19323490804992e-25	1.02415436350624e-22	-1.43822048374428	0.139830169185415	3.45408815642777
YGL092W_mRNA	0.522891120578113	0.469611011126252	0.608304418557322	-0.108124885220779	0.149527139762849	6.73918614106154
YGL104C_mRNA	8.24093757670566	0.00409559709705551	0.0155136253676345	0.384363030421187	0.133891589268245	5.66719343590486
YGL226W_mRNA	0.290877393657324	0.5896588237011	0.712148337803262	-0.0893306246615373	0.165632434709681	4.9514245996312
YGL231C_mRNA	11.3788364289023	0.00074285636621577	0.00357142483757582	-0.583603327480393	0.173009054288009	6.58986356753166
YGL238W_mRNA	0.0206509472892718	0.885733916599289	0.917944327983243	-0.057758805129671	0.401927952968204	6.69693103817972
YGR031W_mRNA	1.09205970711685	0.296015294584683	0.459651078547645	0.249952270027904	0.239184974246664	6.48752291293059
YGR079W_mRNA	6.07344916148556	0.0137228729517325	0.040841883784918	-0.82542216889169	0.33493337720468	3.90728839421591
YGR082W_mRNA	6.20472151391802	0.0127409992853287	0.0390073857323419	-0.728007940384844	0.292263761365365	6.0748109495157
YGR086C_mRNA	8.09150357447495	0.00444732512285053	0.0165777533954091	0.40513972620059	0.142426307515773	8.86855448995676
YGR155W_mRNA	3.45685163191347	0.0629901458268007	0.132349162548402	-0.587105683374458	0.315773669912672	7.91957190930105
YGR181W_mRNA	1.02664248194948	0.310948558720856	0.476914967363276	-0.353293792735	0.348679481488873	4.02947721492164
YGR192C_mRNA	47.2730182308772	6.17564852139408e-12	2.20558875764074e-10	-0.893987218052704	0.130024335718394	12.0701830569608
YGR209C_mRNA	25.6111871776136	4.17611223698813e-07	4.01549253556551e-06	-0.664170037236998	0.131239456824938	6.72334488881529
YGR223C_mRNA	4.36808473902553	0.0366181276681062	0.0871860182573957	0.32561584811547	0.155797328671939	6.62699959456546
YGR243W_mRNA	0.648397817954788	0.420686084469084	0.577865500644346	-0.16529886415588	0.205281161832066	5.90389317263339
YGR255C_mRNA	0.706863182332458	0.400487130260678	0.563063700396367	0.211362874350097	0.251397541082129	6.75427857741646
YGR285C_mRNA	20.9535131332254	4.7056409935868e-06	3.36117213827629e-05	-0.631739359642169	0.138009668133048	8.65096257755372
YHL012W_mRNA	6.83199008731439	0.00895394473431541	0.0293711535252441	-0.409567446679757	0.156693801469065	3.80794249004014
YHL032C_mRNA	9.74386952268989	0.00179921747904853	0.00760158683325277	0.469202011077941	0.150312166679432	7.25609318601822
YHR006W_mRNA	15.3398617187139	8.98015271245506e-05	0.00049889737291417	0.580198476113228	0.148137790045726	6.86319833158413
YHR011W_mRNA	0.305096821554727	0.580704674263364	0.711647885126672	-0.0748306464631154	0.135475466604883	5.29796057294996
YHR038W_mRNA	12.5935850425573	0.000387072974957335	0.00201600507790279	-0.511640877420514	0.144175194318369	4.78627941718524
YHR042W_mRNA	23.2320594050754	1.43583647984689e-06	1.05576211753448e-05	0.744998539853718	0.154565145410867	8.07501358331535
YHR044C_mRNA	0.0213314170559367	0.883879715906821	0.917944327983243	-0.0249123930196279	0.170571156220547	4.88995071667737
YHR046C_mRNA	3.77322108844602	0.0520792511320151	0.115219582150476	-0.320647363699068	0.165071290698685	5.23663450860309
YHR088W_mRNA	33.3961227054373	7.51736858510575e-09	1.34238724734031e-07	-0.768786190301	0.133032437775919	5.02310912070993
YHR092C_mRNA	125.299222934106	4.3770936438083e-29	1.09427341095207e-26	-1.7357095542763	0.155061101684701	8.06575354280753
YHR177W_mRNA	10.5119700908568	0.00118603739977928	0.00520191842008455	0.493061977874126	0.152075570807487	4.7091486786488
YHR191C_mRNA	23.4921061870207	1.25427333548556e-06	9.50207072337549e-06	-0.661631993755835	0.136507187894078	4.56001062874126
YHR214W-A_mRNA	11.3070815495988	0.00077212038835073	0.00364207730354118	0.463129553922067	0.137729583296297	5.30762872719781
YIL008W_mRNA	4.98141815001769	0.025620972524865	0.0653596237879209	-0.298050518906625	0.133540618351896	3.74236088349115
YIL092W_mRNA	0.347329857121953	0.555628538923067	0.694535673653834	-0.0859237908872234	0.145794912860835	4.89057369715191
YIL095W_mRNA	18.8246780722624	1.43300936733541e-05	8.95630854584629e-05	0.619058619060423	0.142681608168298	5.90975213082894
YIL096C_mRNA	19.7605422841337	8.77761808139377e-06	5.77474873775906e-05	-0.696665477654103	0.156720158005232	4.15412179548386
YIL103W_mRNA	2.40685822674205	0.120804599652986	0.217274459807529	-0.571554864604191	0.368411069469674	5.54422306208704
YIL109C_mRNA	0.0113451921760642	0.915174697248184	0.937678993082156	-0.0170040351674292	0.159641597894152	7.77433165264185
YIL136W_mRNA	0.619803883060283	0.431120173565785	0.585761105388294	0.170219597875613	0.216213304227446	7.55452202686502
YIL142C-A_mRNA	10.5990513235131	0.00113145700030804	0.00514298636503657	0.432646755489392	0.132892341523546	2.89991114616999
YIR009W_mRNA	1.4914828877231	0.221986523925717	0.368769824658254	-0.232373282402498	0.190272951608758	2.89533473162544
YIR017W-A_mRNA	8.71239775022412	0.00316053237420905	0.0123458295867541	0.490830646339526	0.16628873293757	4.22364545092373
YIR036W-A_mRNA	1.82586494374217	0.176616739519168	0.302425923834192	0.194294691417173	0.143789313307092	4.08154057566173
YJL079C_mRNA	0.485664647381883	0.485867606164936	0.622907187390943	0.207558326133778	0.297832381356337	7.26235757094304
YJL128C_mRNA	6.78449816647192	0.00919528771630649	0.0293711535252441	0.339408946436203	0.130306002239757	6.76826840095736
YJL133W_mRNA	0.255109374478962	0.613500167240702	0.720070618827116	0.127310761977951	0.252058825653211	6.20721479268154
YJL154C_mRNA	0.000195957516757243	0.988831191581486	0.991614889269205	0.00287231535811549	0.205187621263181	6.98754916912658
YJL159W_mRNA	0.541227699449742	0.461924372925418	0.603803289781718	0.10843099620263	0.147388446125395	9.98969253504801
YJL162C_mRNA	4.22012829998269	0.0399471400774394	0.0942149530128289	0.284197425050662	0.138343038933547	5.0182114889229
YJL203W_mRNA	1.60930477004627	0.204589557539624	0.343271069697356	-0.172143625575397	0.135697484280745	5.19653484929877
YJL214W_mRNA	5.33904047957634	0.0208529480303689	0.0560563119095939	0.547194815891082	0.236815632558546	3.6139326853058
YJR014W_mRNA	1.18073078896089	0.277207271666334	0.433199677467578	-0.232180249996426	0.213673089938217	6.76609599902546
YJR092W_mRNA	4.04195395890088	0.0443824060885095	0.101794509377315	0.54929375897375	0.273217795921802	6.2554509538227
YJR100C_mRNA	4.77259913356555	0.0289161393362396	0.073020553879393	-0.307058136800109	0.140553974651933	5.86958389571823
YJR117W_mRNA	5.98563244146585	0.0144228702230095	0.041926948322702	0.392508015331993	0.16043292717169	7.02247339039492
YJR121W_mRNA	0.0881439188777644	0.766550173690805	0.849436145548171	0.0663843566699681	0.223598853923326	8.30413632286828
YKL041W_mRNA	0.900056461083874	0.342766572309135	0.501120719750197	-0.247568709216748	0.260952147609824	6.10642157148317
YKL078W_mRNA	33.6893921507174	6.46522861490195e-09	1.24331319517345e-07	-1.13991634524203	0.196393176002861	4.08039206237979
YKL108W_mRNA	9.71834140891777	0.00182438083998066	0.00760158683325277	0.592420241208368	0.190035095159437	5.69794484719572
YKL139W_mRNA	0.494267474701543	0.482029832313513	0.621172464321538	0.155744059833615	0.221528942886912	5.64497521906521
YKL149C_mRNA	0.283152752202235	0.59464219785072	0.714714180109039	-0.0712200917892749	0.133841913021721	5.50068350343763
YKL172W_mRNA	6.44714238029399	0.011113094716114	0.0347284209878563	-0.60327415445047	0.237591603681769	6.877310063794
YKL215C_mRNA	7.3465730774423	0.00671907122496347	0.0236587014963503	0.701457860555157	0.258796968528201	6.08457178534114
YKR002W_mRNA	5.74076503794277	0.0165755712404378	0.0460432534456606	0.355525946255483	0.148383774746959	6.65229568826737
YKR020W_mRNA	0.0343738522659134	0.852913844198261	0.895917903569601	-0.0296624158379167	0.159989844368999	5.17182617284987
YKR047W_mRNA	6.79804918650554	0.00912575307397436	0.0293711535252441	-0.352177731289722	0.135073371482608	4.71132639407646
YKR048C_mRNA	0.924459777469812	0.336306698606637	0.500456396736067	-0.142114690454234	0.147806986754288	7.76563447278394
YKR079C_mRNA	2.26240744534411	0.132547863904124	0.236692614114508	-0.461002515717071	0.306491111899337	5.43334824337712
YKR088C_mRNA	0.0059217664393759	0.938660923076667	0.953923702313686	-0.010362991065166	0.134666473218793	6.43680036105472
YKR095W_mRNA	32.6543542122466	1.10092509488676e-08	1.8348751581446e-07	0.863339584056259	0.151081435996986	7.19475667132268
YLR001C_mRNA	29.5273605442706	5.51328894723491e-08	7.65734576004849e-07	0.7304893261685	0.134431659837295	6.11465357900242
YLR002C_mRNA	17.3894880128978	3.04505419264882e-05	0.000181253225752906	-0.618959516599133	0.148429029179276	5.57907919532863
YLR015W_mRNA	1.26948302207665	0.259863687004331	0.413795679943202	0.159330249605789	0.141411519203455	5.28598452017301
YLR033W_mRNA	0.25611407667057	0.612802494269161	0.720070618827116	0.0920432727986407	0.181875972293463	6.28052116406271
YLR063W_mRNA	0.465277889296307	0.495167619406604	0.631591351283934	0.253110518143458	0.371068411878737	3.30592662108977
YLR114C_mRNA	0.211727959267251	0.645416405437016	0.747009728515065	0.137621380479722	0.29908649559686	7.18848432751138
YLR132C_mRNA	8.41801770633264	0.00371520633080149	0.0142892551184673	0.438959856794762	0.151293366979553	4.97662377543259
YLR144C_mRNA	0.577001465427032	0.447490056734735	0.597199316744614	0.239530875524394	0.315335629322763	5.912187021299
YLR160C_mRNA	0.572937756268248	0.44909388619195	0.597199316744614	0.246067581398396	0.325087805731352	7.41826934341589
YLR164W_mRNA	0.8096208244812	0.368232377792446	0.52906950832248	0.147788995785511	0.164248443637613	4.68919562419935
YLR178C_mRNA	1.42541230532935	0.232514614323298	0.379925840397547	-0.258878625329397	0.216833281300026	6.87682921564326
YLR181C_mRNA	0.341770513350064	0.558809026582928	0.695036102715085	-0.117574294787188	0.201115288891908	6.52367968351385
YLR187W_mRNA	11.9832642883076	0.000536804682197559	0.00268402341098779	0.982380647637437	0.283786825328683	5.56237156888433
YLR204W_mRNA	5.39045066852389	0.0202472409345253	0.055624288281663	-0.644651756707162	0.277659560909894	5.26198852945979
YLR211C_mRNA	0.53689852864772	0.46372092655236	0.603803289781718	0.230472983673477	0.314538576716794	4.46850417397842
YLR248W_mRNA	0.842285913956972	0.358743815678331	0.521429964648737	0.220718583940517	0.240496705956587	7.5308128028146
YLR251W_mRNA	2.21310311966947	0.136843167079881	0.242629728865037	-0.321417982659712	0.216057499610145	5.25756186186798
YLR285W_mRNA	3.34608171221368	0.0673651878929699	0.140344141443687	-0.364132566977515	0.199063323920377	6.12471104365222
YLR292C_mRNA	9.6664299477962	0.00187665634807084	0.00769121454127394	-0.56153625500184	0.180611228757787	5.70852626383621
YLR298C_mRNA	0.0490934895248224	0.824648243908559	0.876035836953653	0.0819823193639335	0.3700055594652	5.73800362449146
YLR324W_mRNA	6.81675685744545	0.0090306417070867	0.0293711535252441	0.456034429447233	0.174666142991957	6.78983836266195
YLR333C_mRNA	4.12162261780771	0.0423384515943025	0.0989216158745386	-0.721832727330389	0.355551451917425	6.91302746247129
YLR344W_mRNA	25.878541101897	3.63588683815034e-07	3.63588683815034e-06	-0.701319251837895	0.13786240997265	7.67946051760023
YLR374C_mRNA	37.7099084817117	8.20865463397039e-10	1.86560332590236e-08	0.800776295379788	0.130401764938273	3.76910814438166
YLR401C_mRNA	0.0800415351993749	0.777241131484768	0.849436145548171	-0.0805398021403947	0.284677310028945	6.38383393762798
YLR431C_mRNA	1.21938780046304	0.269480829880052	0.426393718164639	0.425327640905335	0.385170204707955	5.57140275411196
YLR454W_mRNA	3.26797918904328	0.0706445951266275	0.143900409595903	0.31489959056157	0.174193704357243	6.57480274938964
YML007W_mRNA	3.09963610864222	0.0783097965127107	0.154669694560561	0.297212549074946	0.168815292957887	7.25620409203321
YML073C_mRNA	18.3619000656404	1.82674453266645e-05	0.000111386861747954	-0.687714051400929	0.160490410632731	8.48448445216769
YML086C_mRNA	0.0131088949044607	0.908846137113973	0.935026890034951	-0.0160892295852815	0.14052455155864	7.11720393489793
YML112W_mRNA	1.03088916354897	0.309949920201108	0.476914967363276	-0.201388930670121	0.198348814304109	5.28716985604029
YML117W_mRNA	2.49326395357087	0.114334389902173	0.208639397631703	0.374353329449215	0.237081447912041	7.74250242810982
YML123C_mRNA	88.9328526376333	4.08443689575833e-21	3.40369741313194e-19	-3.08100058046305	0.326708676703054	6.23624294268123
YMR022W_mRNA	3.57879280028437	0.0585216649142749	0.127992313183397	-0.261567093933817	0.138265818791586	6.26616219135698
YMR041C_mRNA	3.07694789260617	0.0794094142042273	0.155096512117632	0.29133831392105	0.16608772320585	5.74874546224412
YMR048W_mRNA	0.311720436057112	0.576626370999162	0.710130998767441	-0.0747017529555487	0.133797548317167	5.38856258138806
YMR065W_mRNA	0.0647112144857088	0.799198918192777	0.861205730811182	0.0395971131932255	0.155658825688323	4.92865929610276
YMR067C_mRNA	0.904801264366521	0.341497569586617	0.501120719750197	0.327293313513611	0.344080874647631	6.07179735783699
YMR075W_mRNA	47.7759711556423	4.77812492297037e-12	1.99088538457099e-10	1.02935284387009	0.148922221757315	5.59410105118597
YMR158W_mRNA	24.6639634207339	6.82484616310039e-07	5.88348807163827e-06	-0.700611157740167	0.141073556671843	4.70349032888623
YMR168C_mRNA	0.0755472488107814	0.78342487655791	0.851548778867293	0.044289600510919	0.161135947202447	5.10759008635044
YMR178W_mRNA	2.94131647663784	0.0863403374347543	0.167326235338671	-0.315861191059517	0.184172757602783	6.55033519103203
YMR189W_mRNA	7.18968173640225	0.00733239849619639	0.0254597170006819	-0.438333742195587	0.163474519754166	5.69506917114009
YMR214W_mRNA	0.164600808005979	0.684955509119797	0.781912681643604	-0.0558108701569237	0.137563371836816	6.73124730798346
YMR302C_mRNA	1.43228248005524	0.231392297476641	0.379925840397547	0.206529449023343	0.172570932814069	6.89482238367954
YMR316W_mRNA	3.45664021413835	0.0629982013730394	0.132349162548402	-0.47889259185438	0.257579342196024	6.28214915697018
YMR317W_mRNA	5.85184137792054	0.015560760893111	0.0442067070827016	0.322211734548531	0.13319719529887	6.28046624024437
YMR318C_mRNA	3.80141753503609	0.0512092119843206	0.114306276750716	-0.301268181710629	0.154518498545393	7.94302351729093
YNL040W_mRNA	4.46328541055516	0.0346308292815401	0.0848794835331866	-0.762324493212326	0.360838230217929	4.94674721233257
YNL094W_mRNA	6.19731548607625	0.0127944225202081	0.0390073857323419	0.378405331763045	0.152004149722109	6.90488331724919
YNL103W_mRNA	37.2723870097791	1.02728910165015e-09	2.14018562843782e-08	0.872783710909233	0.14295950272014	6.70561042757148
YNL118C_mRNA	23.8336289746985	1.05031352868489e-06	8.20557444285073e-06	0.658817075738225	0.134949027717988	7.07083660354702
YNL123W_mRNA	0.0196318655442337	0.888570109487779	0.917944327983243	0.0387469055961131	0.276538905176926	6.41895962244095
YNL195C_mRNA	2.6165500591783	0.105754141854971	0.195841003435132	-0.224990062668619	0.139090930558588	4.65326189962671
YNL196C_mRNA	3.98791897542518	0.0458276316043357	0.103215386496251	-0.453471709895692	0.227079032686753	4.94564920211993
YNL217W_mRNA	27.6788912034584	1.43217000324628e-07	1.79021250405785e-06	-1.15025438540239	0.218634932822824	6.46976639546522
YNL224C_mRNA	0.711280312387278	0.399019106611506	0.563063700396367	0.157725614174665	0.187017321741366	6.09740912629228
