target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	222	30.5177
YDL245C_mRNA	1704	1405	134.878	8.01034
YBR232C_mRNA	360	61	17.8557	24.4249
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	177	9.21354
YGR014W_mRNA	3921	3622	1104	25.4336
YKL119C_mRNA	648	349	145	34.668
YPR031W_mRNA	2247	1948	228	9.76636
YKL066W_mRNA	444	145	82	47.1881
YJL076W_mRNA	3570	3271	1296.41	33.0711
YPL174C_mRNA	2607	2308	312	11.2799
YIL003W_mRNA	882	583	273	39.0734
YML066C_mRNA	1110	811	135	13.8899
YMR129W_mRNA	4014	3715	711	15.9697
YBR140C_mRNA	9279	8980	1107	10.2863
YGR242W_mRNA	309	13.0646	0	0
YKR047W_mRNA	306	11.3524	100	735.023
YKL029C_mRNA	2010	1711	824.275	40.1984
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4940	459.026
YDL235C_mRNA	504	205	219	89.1409
YER091C_mRNA	2304	2005	5922	246.457
YMR121C_mRNA	615	316	478.156	126.261
YDR356W_mRNA	2835	2536	438	14.4116
YDR337W_mRNA	861	562	384	57.014
YKL008C_mRNA	1257	958	947	82.4843
YER055C_mRNA	894	595	1505	211.06
YFR004W_mRNA	921	622	2160	289.768
YDR108W_mRNA	2097	1798	339	15.7325
YDL200C_mRNA	567	268	119	37.0509
YJR134C_mRNA	2124	1825	1265	57.8382
YMR135C_mRNA	1368	1069	1789	139.643
YGR012W_mRNA	1182	883	470	44.4144
YNL244C_mRNA	327	28.091	529	1571.36
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	3152	178.797
YBL101C_mRNA	3354	3055	995	27.1768
YLL040C_mRNA	9435	9136	1506	13.7548
YDR181C_mRNA	1446	1147	491	35.7195
YML116W-A_mRNA	303	9.89396	17	143.372
YPR096C_mRNA	303	9.89396	1	8.43367
YJL210W_mRNA	816	517	888	143.321
YLR216C_mRNA	1116	817	1494.25	152.612
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	238	20.7951
YNL079C_mRNA	600	301	3333	923.965
YBL058W_mRNA	1272	973	1877	160.968
YJR127C_mRNA	4143	3844	2032	44.109
YLR088W_mRNA	1845	1546	500	26.9865
YKL128C_mRNA	888	589	732	103.701
YLR100W_mRNA	1044	745	1431.41	160.323
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1088	45.8975
YOR292C_mRNA	930	631	331	43.7709
YNL219C_mRNA	1668	1369	930	56.6848
YPR179C_mRNA	1968	1669	373	18.6483
YOL062C_mRNA	1476	1177	1199	85.0021
YDR540C_mRNA	540	241	43	14.8881
YER087W_mRNA	1731	1432	247.676	14.432
YOL140W_mRNA	1272	973	173	14.8361
YFL009W_mRNA	2340	2041	989.821	40.467
YLL004W_mRNA	1851	1552	118	6.3442
YKL057C_mRNA	3114	2815	729	21.6091
YPL130W_mRNA	672	373	31	6.93489
YDL046W_mRNA	522	223	1151	430.683
YPL072W_mRNA	1500	1201	202.504	14.0695
YPR150W_mRNA	522	223	12.6808	4.74493
YER180C_mRNA	804	505	177	29.2461
YGL157W_mRNA	1044	745	983	110.099
YDR252W_mRNA	450	151	24	13.2624
YLR037C_mRNA	375	76	48	52.7005
YMR307W_mRNA	1680	1381	8868	535.82
YIL116W_mRNA	1158	859	842	81.791
YAL040C_mRNA	1743	1444	694	40.1032
YGL232W_mRNA	870	571	375	54.8002
YHR181W_mRNA	687	388	405	87.0984
YBR051W_mRNA	351	52	6	9.62797
YPL259C_mRNA	1428	1129	556	41.093
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	282	10.7692
YIR005W_mRNA	447	148	36	20.2968
YDL080C_mRNA	1830	1531	484	26.3789
YJL209W_mRNA	1965	1666	214	10.7183
YLR286C_mRNA	1689	1390	7858	471.72
YEL044W_mRNA	501	202	975	402.754
YOR371C_mRNA	2694	2395	210	7.31645
YLR071C_mRNA	3249	2950	755	21.3556
YBL050W_mRNA	879	580	1095	157.534
YOR025W_mRNA	1344	1045	353	28.1868
YHL001W_mRNA	417	118	1323.2	935.686
YJR042W_mRNA	2235	1936	703	30.2996
YNL185C_mRNA	477	178	160	75.0044
YBR129C_mRNA	987	688	352	42.6915
YKL145W_mRNA	1404	1105	4628	349.476
YIL015W_mRNA	1764	1465	238	13.5558
YPL018W_mRNA	1110	811	56	5.76174
YLR160C_mRNA	1089	790	1606.75	169.71
YIL047C_mRNA	2709	2410	596.073	20.6381
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1362	157.626
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	453	17.788
YDR068W_mRNA	933	634	598	78.7043
YJL128C_mRNA	2007	1708	1001	48.9027
YPL228W_mRNA	1650	1351	571	35.2669
YML036W_mRNA	546	247	127	42.9036
YKL114C_mRNA	1104	805	536	55.5592
YDR078C_mRNA	672	373	104	23.2654
YCR105W_mRNA	1086	787	145	15.3738
YJR083C_mRNA	930	631	228	30.1503
YDR248C_mRNA	582	283	150	44.2274
YPL199C_mRNA	723	424	561	110.404
YNL136W_mRNA	1278	979	742	63.2424
YLL045C_mRNA	771	472	11144.7	1970.22
YOR316C-A_mRNA	210	1.66472	0	0
