target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	202	25.1731
YDL245C_mRNA	1704	1405	141.29	7.60692
YBR232C_mRNA	360	61	20	24.8013
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	194	9.15467
YGR014W_mRNA	3921	3622	1182	24.6856
YKL119C_mRNA	648	349	181	39.2308
YPR031W_mRNA	2247	1948	226	8.77595
YKL066W_mRNA	444	145	108	56.3417
YJL076W_mRNA	3570	3271	1225.1	28.3312
YPL174C_mRNA	2607	2308	354	11.6022
YIL003W_mRNA	882	583	267	34.6431
YML066C_mRNA	1110	811	153	14.2707
YMR129W_mRNA	4014	3715	691	14.07
YBR140C_mRNA	9279	8980	1103	9.29124
YGR242W_mRNA	309	13.0646	5	28.95
YKR047W_mRNA	306	11.3524	90	599.696
YKL029C_mRNA	2010	1711	912.689	40.3503
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4946	416.632
YDL235C_mRNA	504	205	310	114.388
YER091C_mRNA	2304	2005	6943	261.943
YMR121C_mRNA	615	316	591.387	141.566
YDR356W_mRNA	2835	2536	331	9.87309
YDR337W_mRNA	861	562	450	60.569
YKL008C_mRNA	1257	958	993	78.4076
YER055C_mRNA	894	595	1673	212.693
YFR004W_mRNA	921	622	2096	254.903
YDR108W_mRNA	2097	1798	374	15.7346
YDL200C_mRNA	567	268	122	34.435
YJR134C_mRNA	2124	1825	1270	52.6399
YMR135C_mRNA	1368	1069	1942	137.419
YGR012W_mRNA	1182	883	558	47.8022
YNL244C_mRNA	327	28.091	741	1995.38
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2999	154.219
YBL101C_mRNA	3354	3055	784	19.4124
YLL040C_mRNA	9435	9136	1326	10.979
YDR181C_mRNA	1446	1147	499	32.9088
YML116W-A_mRNA	303	9.89396	20	152.909
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	1014	148.362
YLR216C_mRNA	1116	817	1507.36	139.563
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	238	18.8516
YNL079C_mRNA	600	301	3135	787.854
YBL058W_mRNA	1272	973	2018	156.885
YJR127C_mRNA	4143	3844	1775	34.9293
YLR088W_mRNA	1845	1546	479	23.4369
YKL128C_mRNA	888	589	818	105.054
YLR100W_mRNA	1044	745	1558.42	158.235
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	1061	40.5755
YOR292C_mRNA	930	631	423	50.709
YNL219C_mRNA	1668	1369	1169	64.593
YPR179C_mRNA	1968	1669	410	18.5824
YOL062C_mRNA	1476	1177	1308	84.0632
YDR540C_mRNA	540	241	44	13.8105
YER087W_mRNA	1731	1432	261.594	13.8184
YOL140W_mRNA	1272	973	170	13.2163
YFL009W_mRNA	2340	2041	977.792	36.2391
YLL004W_mRNA	1851	1552	139	6.77482
YKL057C_mRNA	3114	2815	881	23.674
YPL130W_mRNA	672	373	41	8.31476
YDL046W_mRNA	522	223	1295	439.278
YPL072W_mRNA	1500	1201	257.533	16.2205
YPR150W_mRNA	522	223	12.869	4.36532
