target_id	W	pval	qval	b	se_b	mean_obs
YAL037C-B_mRNA	0.542344329132494	0.461462781125507	0.757112688144374	-0.1706993648818	0.231789817492035	9.92325142288218
YAL056W_mRNA	0.112568555513103	0.737238609314678	0.935581991516089	0.267949474035733	0.798627686894851	6.96523919048715
YAR061W	3.48707521186376	0.061849768264747	0.230782717405772	-0.625701442296356	0.335070735323229	3.73367465198333
YAR071W_mRNA	104.373510011786	1.67555804188273e-24	1.39629836823561e-22	-2.18591460101821	0.213962688664139	6.58452122700809
YBL009W_mRNA	0.072597031859716	0.787592367333641	0.952619660659652	-0.0750581965849432	0.278572789489163	5.42191297125273
YBL019W_mRNA	0.00451706247473764	0.946415244592825	0.984342734277698	0.011408105762265	0.169740505089895	5.07142427332294
YBL081W_mRNA	1.48714347115914	0.222660195866439	0.551139098679305	-0.240526484251992	0.197236128321242	6.3052737948141
YBR048W_mRNA	0.0437422765981192	0.834333841695496	0.965664168629046	0.0558132847741242	0.266862095248182	8.49136534992381
YBR058C_mRNA	0.138934161081676	0.709342907752306	0.935581991516089	0.129995835172173	0.348758593076849	6.4426321874462
YBR082C_mRNA	0.706460311465451	0.400621413094039	0.710321654422054	0.161300104698959	0.191906977335371	7.40447695020402
YBR123C_mRNA	0.116085108150215	0.733319916470387	0.935581991516089	0.0501110992660299	0.147077308803267	5.99944364371312
YBR171W_mRNA	0.0973337040607598	0.755053063291153	0.935614560185129	0.0675774144838575	0.216605732538018	5.84344034349944
YBR192W_mRNA	0.356898689252152	0.55023368941775	0.818800133062129	-0.0894151911996921	0.149671404162474	5.5586002539348
YBR252W_mRNA	0.974813984087061	0.323482512576768	0.622081754955322	0.12403909343339	0.12563125786345	5.74124028811031
YBR257W_mRNA	0.11750536577952	0.731756030658998	0.935581991516089	0.0955276760851957	0.278676510222422	4.76312759435493
YBR295W_mRNA	1.41734992328256	0.233840085617289	0.562115590426176	-0.224203754021485	0.188323422307693	6.1680717666422
YCL011C_mRNA	0.280230542857773	0.596550150601424	0.847372373013387	-0.0795836714716926	0.150337123634788	7.79013293764484
