target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	150	17.6461
YDL245C_mRNA	1704	1405	130.072	6.61077
YBR232C_mRNA	360	61	15	17.5593
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	96	4.27645
YGR014W_mRNA	3921	3622	874	17.2309
YKL119C_mRNA	648	349	137	28.0312
YPR031W_mRNA	2247	1948	79	2.8959
YKL066W_mRNA	444	145	38	18.7138
YJL076W_mRNA	3570	3271	802.54	17.5199
YPL174C_mRNA	2607	2308	184	5.69283
YIL003W_mRNA	882	583	204	24.9866
YML066C_mRNA	1110	811	159	13.9998
YMR129W_mRNA	4014	3715	528	10.1489
YBR140C_mRNA	9279	8980	813	6.46488
YGR242W_mRNA	309	13.0646	4	21.863
YKR047W_mRNA	306	11.3524	84	528.371
YKL029C_mRNA	2010	1711	1411.59	58.9119
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	5000	397.594
YDL235C_mRNA	504	205	157	54.688
YER091C_mRNA	2304	2005	7247	258.101
YMR121C_mRNA	615	316	719.961	162.693
YDR356W_mRNA	2835	2536	169	4.75865
YDR337W_mRNA	861	562	298	37.8639
YKL008C_mRNA	1257	958	648	48.3009
YER055C_mRNA	894	595	1815	217.824
YFR004W_mRNA	921	622	1809	207.68
YDR108W_mRNA	2097	1798	276	10.9614
YDL200C_mRNA	567	268	95	25.3125
YJR134C_mRNA	2124	1825	744	29.1109
YMR135C_mRNA	1368	1069	1615	107.88
YGR012W_mRNA	1182	883	544	43.9931
YNL244C_mRNA	327	28.091	564	1433.7
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2225	108.01
YBL101C_mRNA	3354	3055	793	18.5357
YLL040C_mRNA	9435	9136	1413	11.0441
YDR181C_mRNA	1446	1147	270	16.8092
YML116W-A_mRNA	303	9.89396	10	72.1732
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	930	128.451
YLR216C_mRNA	1116	817	1589.02	138.884
YGL118C_mRNA	438	139	1	0.513726
YMR021C_mRNA	1254	955	203	15.1788
YNL079C_mRNA	600	301	2821	669.241
YBL058W_mRNA	1272	973	1581	116.029
YJR127C_mRNA	4143	3844	1579	29.3322
YLR088W_mRNA	1845	1546	313	14.4571
YKL128C_mRNA	888	589	1043	126.449
YLR100W_mRNA	1044	745	1198	114.828
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	812	29.314
YOR292C_mRNA	930	631	312	35.3078
YNL219C_mRNA	1668	1369	627	32.7047
YPR179C_mRNA	1968	1669	223	9.54101
YOL062C_mRNA	1476	1177	1354	82.1463
YDR540C_mRNA	540	241	20	5.92596
