target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	148	19.9668
YDL245C_mRNA	1704	1405	108.506	6.32428
YBR232C_mRNA	360	61	24.1502	32.4209
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	133	6.79443
YGR014W_mRNA	3921	3622	827	18.6979
YKL119C_mRNA	648	349	150	35.1966
YPR031W_mRNA	2247	1948	119	5.00257
YKL066W_mRNA	444	145	63	35.5801
YJL076W_mRNA	3570	3271	975.496	24.4219
YPL174C_mRNA	2607	2308	221	7.84136
YIL003W_mRNA	882	583	227	31.8854
YML066C_mRNA	1110	811	148	14.9443
YMR129W_mRNA	4014	3715	540	11.9034
YBR140C_mRNA	9279	8980	870	7.93374
YGR242W_mRNA	309	13.0646	3	18.8044
YKR047W_mRNA	306	11.3524	92	663.647
YKL029C_mRNA	2010	1711	1145.5	54.8252
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4156	378.996
YDL235C_mRNA	504	205	187	74.7004
YER091C_mRNA	2304	2005	5996	244.896
YMR121C_mRNA	615	316	564.972	146.411
YDR356W_mRNA	2835	2536	255	8.23429
YDR337W_mRNA	861	562	334	48.6682
YKL008C_mRNA	1257	958	753	64.3672
YER055C_mRNA	894	595	1465	201.63
YFR004W_mRNA	921	622	1909	251.334
YDR108W_mRNA	2097	1798	236	10.7487
YDL200C_mRNA	567	268	112	34.223
YJR134C_mRNA	2124	1825	926	41.5512
YMR135C_mRNA	1368	1069	1574	120.576
YGR012W_mRNA	1182	883	478	44.3305
YNL244C_mRNA	327	28.091	529	1542.14
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2723	151.59
YBL101C_mRNA	3354	3055	704	18.8711
YLL040C_mRNA	9435	9136	1278	11.4554
YDR181C_mRNA	1446	1147	380	27.1303
YML116W-A_mRNA	303	9.89396	21	173.814
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	928	146.992
YLR216C_mRNA	1116	817	1520.67	152.422
YGL118C_mRNA	438	139	1	0.589143
YMR021C_mRNA	1254	955	201	17.2357
YNL079C_mRNA	600	301	2820	767.216
YBL058W_mRNA	1272	973	1700	143.077
YJR127C_mRNA	4143	3844	1753	37.3451
YLR088W_mRNA	1845	1546	370	19.5987
YKL128C_mRNA	888	589	949	131.943
YLR100W_mRNA	1044	745	1282	140.918
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	813	33.6589
YOR292C_mRNA	930	631	329	42.6974
YNL219C_mRNA	1668	1369	745	44.5644
YPR179C_mRNA	1968	1669	295	14.4744
YOL062C_mRNA	1476	1177	1207	83.9781
YDR540C_mRNA	540	241	27	9.17449
YER087W_mRNA	1731	1432	200.33	11.4561
YOL140W_mRNA	1272	973	129	10.8571
YFL009W_mRNA	2340	2041	766.291	30.7458
YLL004W_mRNA	1851	1552	96	5.06541
YKL057C_mRNA	3114	2815	513	14.9236
YPL130W_mRNA	672	373	15	3.2932
YDL046W_mRNA	522	223	1031	378.607
YPL072W_mRNA	1500	1201	170.477	11.624
YPR150W_mRNA	522	223	16.4118	6.02681
YER180C_mRNA	804	505	165	26.7564
YGL157W_mRNA	1044	745	770	84.6388
YDR252W_mRNA	450	151	33	17.8967
YLR037C_mRNA	375	76	54	58.1856
YMR307W_mRNA	1680	1381	7608	451.141
YIL116W_mRNA	1158	859	793	75.5989
YAL040C_mRNA	1743	1444	730	41.3991
YGL232W_mRNA	870	571	318	45.6064
YHR181W_mRNA	687	388	383	80.8355
YBR051W_mRNA	351	52	6	9.44894
YPL259C_mRNA	1428	1129	485	35.179
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	197	7.38329
YIR005W_mRNA	447	148	26	14.3862
YDL080C_mRNA	1830	1531	366	19.5768
YJL209W_mRNA	1965	1666	221	10.8631
YLR286C_mRNA	1689	1390	8188	482.39
YEL044W_mRNA	501	202	1155	468.237
YOR371C_mRNA	2694	2395	133	4.54759
YLR071C_mRNA	3249	2950	601	16.6835
YBL050W_mRNA	879	580	940	132.72
YOR025W_mRNA	1344	1045	269	21.08
YHL001W_mRNA	417	118	1537.49	1067
YJR042W_mRNA	2235	1936	536	22.6722
YNL185C_mRNA	477	178	150	69.0091
YBR129C_mRNA	987	688	281	33.4467
YKL145W_mRNA	1404	1105	4207	311.778
YIL015W_mRNA	1764	1465	239	13.3597
YPL018W_mRNA	1110	811	53	5.35168
YLR160C_mRNA	1089	790	1656.75	171.737
YIL047C_mRNA	2709	2410	542.385	18.43
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1227	139.362
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	395	15.2221
YDR068W_mRNA	933	634	497	64.1952
YJL128C_mRNA	2007	1708	923	44.2536
YPL228W_mRNA	1650	1351	432	26.1857
YML036W_mRNA	546	247	106	35.1434
YKL114C_mRNA	1104	805	389	39.5721
YDR078C_mRNA	672	373	131	28.7606
YCR105W_mRNA	1086	787	118	12.2784
YJR083C_mRNA	930	631	207	26.8643
YDR248C_mRNA	582	283	135	39.0645
YPL199C_mRNA	723	424	635	122.643
YNL136W_mRNA	1278	979	646	54.0362
YLL045C_mRNA	771	472	11295.4	1959.72
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	430	46.7017
YLR320W_mRNA	4365	4066	277	5.57889
YBR028C_mRNA	1578	1279	275	17.6075
YKL098W_mRNA	1074	775	595	62.871
YBR063C_mRNA	1215	916	163.945	14.6568
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	181	31.403
YLL013C_mRNA	2640	2341	171	5.98177
YKR067W_mRNA	2232	1933	828	35.0779
YLR040C_mRNA	675	376	88	19.1659
YMR093W_mRNA	1542	1243	142	9.35519
YIL058W_mRNA	285	4.97562	1	16.4584
YHR136C_mRNA	447	148	10	5.53316
YBR078W_mRNA	1290	991	8192	676.942
YCL054W_mRNA	2526	2227	330	12.1347
YIL072W_mRNA	1818	1519	64	3.4503
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	140	19.9734
YEL020C_mRNA	1683	1384	579	34.2592
YPL025C_mRNA	558	259	56	17.7061
YDL136W_mRNA	363	64	1926.56	2465.12
YBR211C_mRNA	975	676	275	33.3136
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	259	10.9047
YDR104C_mRNA	3738	3439	294	7.00084
YBR279W_mRNA	1338	1039	709	55.8812
YLR067C_mRNA	2898	2599	194	6.11267
YHR219W_mRNA	1875	1576	8818.47	458.218
YGR249W_mRNA	1371	1072	333	25.4381
YLR456W_mRNA	615	316	67	17.3629
YGR283C_mRNA	1026	727	204	22.979
YDL027C_mRNA	1263	964	430	36.5281
YKR023W_mRNA	1593	1294	487	30.8198
YGR028W_mRNA	1089	790	450	46.6467
YCL001W-A_mRNA	462	163	3	1.50719
YDR052C_mRNA	2115	1816	754.648	34.0302
YFR035C_mRNA	345	46.0001	49	87.2313
YJL102W_mRNA	2460	2161	231	8.75371
YNL336W_mRNA	1146	847	494.037	47.7652
YGL006W_mRNA	3522	3223	2030	51.5788
YDR217C_mRNA	3930	3631	588	13.2613
YMR194C-A_mRNA	225	1.85938	0	0
YKL033W_mRNA	3117	2818	198	5.75386
YOR223W_mRNA	879	580	499	70.4543
YOR032W-A_mRNA	201	1.57618	0	0
YBR260C_mRNA	2001	1702	399	19.1977
YLR359W_mRNA	1449	1150	1820	129.601
YHR062C_mRNA	882	583	231	32.4473
YDR022C_mRNA	591	292	166	46.5544
YDR459C_mRNA	1125	826	292	28.9493
YNL184C_mRNA	327	28.091	3	8.74561
YDR293C_mRNA	3753	3454	3504	83.0763
YPL195W_mRNA	2799	2500	640	20.964
YMR173W_mRNA	1293	994	1284.08	105.789
YDR374W-A_mRNA	270	3.39154	0	0
YAL007C_mRNA	648	349	628	147.357
YGL235W_mRNA	537	238	1.50133	0.516575
YGL134W_mRNA	1302	1003	325	26.5349
YER001W_mRNA	2289	1990	174	7.1603
YDR366C_mRNA	399	100	439.171	359.64
YHR023W_mRNA	5787	5488	302	4.50638
YDR430C_mRNA	2970	2671	610	18.7021
YGR002C_mRNA	1431	1132	214	15.4811
YNL220W_mRNA	1302	1003	1142	93.2396
YBR109W-A_mRNA	225	1.85938	0	0
YHR110W_mRNA	639	340	540	130.062
YKL136W_mRNA	399	100	110.044	90.1157
YLL067C_mRNA	3618	3319	27.0025	0.666242
YPL078C_mRNA	735	436	903	169.604
YBR073W_mRNA	2877	2578	824	26.1746
