target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	183	26.664
YDL245C_mRNA	1704	1405	48.0754	3.02628
YBR232C_mRNA	360	61	19	27.5478
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	137	7.55875
YGR014W_mRNA	3921	3622	979	23.9055
YKL119C_mRNA	648	349	145	36.7456
YPR031W_mRNA	2247	1948	163	7.40051
YKL066W_mRNA	444	145	72	43.9165
YJL076W_mRNA	3570	3271	1086.59	29.3797
YPL174C_mRNA	2607	2308	273	10.4614
YIL003W_mRNA	882	583	224	33.9815
YML066C_mRNA	1110	811	122	13.3046
YMR129W_mRNA	4014	3715	614	14.6175
YBR140C_mRNA	9279	8980	931	9.1693
YGR242W_mRNA	309	13.0646	2	13.5393
YKR047W_mRNA	306	11.3524	83	646.628
YKL029C_mRNA	2010	1711	879.447	45.4593
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4058	399.667
YDL235C_mRNA	504	205	173	74.6372
YER091C_mRNA	2304	2005	5196	229.202
YMR121C_mRNA	615	316	409.866	114.714
YDR356W_mRNA	2835	2536	324	11.2995
YDR337W_mRNA	861	562	354	55.7096
YKL008C_mRNA	1257	958	790	72.9331
YER055C_mRNA	894	595	1412	209.885
YFR004W_mRNA	921	622	1618	230.065
YDR108W_mRNA	2097	1798	318	15.6423
YDL200C_mRNA	567	268	110	36.3012
YJR134C_mRNA	2124	1825	1172	56.7973
YMR135C_mRNA	1368	1069	1446	119.634
YGR012W_mRNA	1182	883	432	43.2699
YNL244C_mRNA	327	28.091	638	2008.71
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2505	150.611
YBL101C_mRNA	3354	3055	747	21.6258
YLL040C_mRNA	9435	9136	1166	11.2877
YDR181C_mRNA	1446	1147	385	29.6866
YML116W-A_mRNA	303	9.89396	17	151.964
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	742	126.933
YLR216C_mRNA	1116	817	1290.73	139.725
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	165	15.2807
YNL079C_mRNA	600	301	2731	802.45
YBL058W_mRNA	1272	973	1525	138.618
YJR127C_mRNA	4143	3844	1534	35.2943
YLR088W_mRNA	1845	1546	392	22.4254
YKL128C_mRNA	888	589	597	89.6441
YLR100W_mRNA	1044	745	1150	136.523
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	918	41.0468
YOR292C_mRNA	930	631	294	41.2079
YNL219C_mRNA	1668	1369	826	53.3629
YPR179C_mRNA	1968	1669	320	16.9573
YOL062C_mRNA	1476	1177	941	70.7092
YDR540C_mRNA	540	241	21	7.70664
YER087W_mRNA	1731	1432	190.235	11.7492
YOL140W_mRNA	1272	973	135	12.2711
YFL009W_mRNA	2340	2041	746.8	32.3612
YLL004W_mRNA	1851	1552	99	5.64165
YKL057C_mRNA	3114	2815	593	18.6311
YPL130W_mRNA	672	373	24	5.69069
YDL046W_mRNA	522	223	938	372.015
YPL072W_mRNA	1500	1201	171.357	12.6189
YPR150W_mRNA	522	223	17.2999	6.86123
YER180C_mRNA	804	505	172	30.1231
YGL157W_mRNA	1044	745	709	84.1691
YDR252W_mRNA	450	151	26	15.2286
YLR037C_mRNA	375	76	31	36.0754
YMR307W_mRNA	1680	1381	7925	507.538
YIL116W_mRNA	1158	859	676	69.6011
YAL040C_mRNA	1743	1444	611	37.4229
YGL232W_mRNA	870	571	335	51.8886
YHR181W_mRNA	687	388	362	82.5163
YBR051W_mRNA	351	52	2	3.40165
YPL259C_mRNA	1428	1129	509	39.8737
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	261	10.5646
YIR005W_mRNA	447	148	33	19.7204
YDL080C_mRNA	1830	1531	360	20.7965
YJL209W_mRNA	1965	1666	221	11.7322
YLR286C_mRNA	1689	1390	6206	394.875
YEL044W_mRNA	501	202	875	383.107
YOR371C_mRNA	2694	2395	179	6.61014
YLR071C_mRNA	3249	2950	606	18.1683
YBL050W_mRNA	879	580	957	145.931
YOR025W_mRNA	1344	1045	274	23.1898
YHL001W_mRNA	417	118	1323.56	992.032
YJR042W_mRNA	2235	1936	594	27.1359
YNL185C_mRNA	477	178	112	55.6494
YBR129C_mRNA	987	688	283	36.3798
YKL145W_mRNA	1404	1105	3681	294.623
YIL015W_mRNA	1764	1465	219	13.2212
YPL018W_mRNA	1110	811	49	5.34365
YLR160C_mRNA	1089	790	1390.25	155.643
YIL047C_mRNA	2709	2410	554.418	20.3462
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1229	150.758
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	399	16.6065
YDR068W_mRNA	933	634	518	72.2609
YJL128C_mRNA	2007	1708	819	42.4091
YPL228W_mRNA	1650	1351	532	34.8272
YML036W_mRNA	546	247	107	38.3133
YKL114C_mRNA	1104	805	488	53.6151
YDR078C_mRNA	672	373	110	26.0823
YCR105W_mRNA	1086	787	95	10.6761
YJR083C_mRNA	930	631	201	28.1728
YDR248C_mRNA	582	283	112	35.0021
YPL199C_mRNA	723	424	472	98.4553
YNL136W_mRNA	1278	979	732	66.1289
YLL045C_mRNA	771	472	10463.4	1960.63
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	386	45.2771
YLR320W_mRNA	4365	4066	325	7.06934
YBR028C_mRNA	1578	1279	309	21.3674
YKL098W_mRNA	1074	775	467	53.294
YBR063C_mRNA	1215	916	133.541	12.8938
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	221	41.4108
YLL013C_mRNA	2640	2341	272	10.2761
YKR067W_mRNA	2232	1933	1039	47.5386
YLR040C_mRNA	675	376	107	25.1686
YMR093W_mRNA	1542	1243	183	13.021
YIL058W_mRNA	285	4.97562	3	53.3258
YHR136C_mRNA	447	148	21	12.5493
YBR078W_mRNA	1290	991	6384	569.747
YCL054W_mRNA	2526	2227	561	22.2795
YIL072W_mRNA	1818	1519	64	3.72636
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	217	33.4357
YEL020C_mRNA	1683	1384	426	27.223
YPL025C_mRNA	558	259	67	22.879
YDL136W_mRNA	363	64	1562.9	2159.8
YBR211C_mRNA	975	676	275	35.979
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	239	10.8678
YDR104C_mRNA	3738	3439	317	8.15248
YBR279W_mRNA	1338	1039	743	63.2464
YLR067C_mRNA	2898	2599	205	6.97606
YHR219W_mRNA	1875	1576	7961.15	446.769
YGR249W_mRNA	1371	1072	246	20.2957
YLR456W_mRNA	615	316	52	14.5539
YGR283C_mRNA	1026	727	233	28.3455
YDL027C_mRNA	1263	964	473	43.3957
YKR023W_mRNA	1593	1294	478	32.6706
YGR028W_mRNA	1089	790	334	37.3923
YCL001W-A_mRNA	462	163	2	1.08519
YDR052C_mRNA	2115	1816	781.502	38.0607
YFR035C_mRNA	345	46.0001	35	67.2933
YJL102W_mRNA	2460	2161	193	7.89888
YNL336W_mRNA	1146	847	395.27	41.2737
YGL006W_mRNA	3522	3223	1748	47.9672
YDR217C_mRNA	3930	3631	565	13.7621
YMR194C-A_mRNA	225	1.85938	0	0
YKL033W_mRNA	3117	2818	199	6.24561
YOR223W_mRNA	879	580	406	61.91
YOR032W-A_mRNA	201	1.57618	0	0
YBR260C_mRNA	2001	1702	325	16.8883
YLR359W_mRNA	1449	1150	1777	136.663
YHR062C_mRNA	882	583	190	28.8236
YDR022C_mRNA	591	292	109	33.0146
YDR459C_mRNA	1125	826	297	31.8009
YNL184C_mRNA	327	28.091	8	25.1876
YDR293C_mRNA	3753	3454	3348	85.7286
YPL195W_mRNA	2799	2500	629	22.2522
YMR173W_mRNA	1293	994	942.416	83.8531
YDR374W-A_mRNA	270	3.39154	0	0
YAL007C_mRNA	648	349	603	152.811
YGL235W_mRNA	537	238	5.35035	1.98824
YGL134W_mRNA	1302	1003	269	23.72
YER001W_mRNA	2289	1990	172	7.64431
YDR366C_mRNA	399	100	326.209	288.509
YHR023W_mRNA	5787	5488	553	8.91197
YDR430C_mRNA	2970	2671	584	19.3376
YGR002C_mRNA	1431	1132	253	19.7668
YNL220W_mRNA	1302	1003	1174	103.521
YBR109W-A_mRNA	225	1.85938	0	0
YHR110W_mRNA	639	340	528	137.347
YKL136W_mRNA	399	100	112.933	99.8808
YLL067C_mRNA	3618	3319	0	0
YPL078C_mRNA	735	436	858	174.046
YBR073W_mRNA	2877	2578	882	30.2586
YPL119C_mRNA	1854	1555	216	12.2853
YOR135C_mRNA	342	43.0005	70	143.975
YPL212C_mRNA	1635	1336	514	34.0267
YGL179C_mRNA	1683	1384	319	20.3853
YNL159C_mRNA	870	571	330	51.1141
YFR048W_mRNA	1989	1690	332	17.3746
YDR016C_mRNA	285	4.97562	7	124.427
YKL215C_mRNA	3861	3562	482	11.9678
YML035C_mRNA	2433	2134	403	16.7022
YDL059C_mRNA	717	418	167	35.3348
YOR257W_mRNA	486	187	245	115.874
YNL144C_mRNA	2223	1924	723	33.235
YIL172C_mRNA	1770	1471	121.193	7.28664
YOR301W_mRNA	1308	1009	296	25.9456
YHR157W_mRNA	549	250	6	2.12263
YPR152C_mRNA	1398	1099	192	15.4513
YDR442W_mRNA	393	94	35.7765	33.6615
YPL008W_mRNA	2586	2287	325	12.5684
YMR086C-A_mRNA	339	40.0016	13	28.7428
YGL032C_mRNA	264	3.0155	0	0
YEL077C_mRNA	3834	3535	1203.82	30.1186
YGR174W-A_mRNA	87	1.1337	0	0
YOR148C_mRNA	558	259	187	63.8564
YHL048W_mRNA	1146	847	402.596	42.0387
YDR114C_mRNA	303	9.89396	0	0
YDR194W-A_mRNA	153	1.29441	0	0
YML062C_mRNA	1179	880	440	44.2214
YPR085C_mRNA	1332	1033	203	17.3804
