target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	163	18.215
YDL245C_mRNA	1704	1405	143.579	6.93175
YBR232C_mRNA	360	61	17.5352	19.4988
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	127	5.37402
YGR014W_mRNA	3921	3622	1359	25.4507
YKL119C_mRNA	648	349	133	25.8497
YPR031W_mRNA	2247	1948	98	3.41245
YKL066W_mRNA	444	145	31	14.5018
YJL076W_mRNA	3570	3271	1124.88	23.3267
YPL174C_mRNA	2607	2308	200	5.87792
YIL003W_mRNA	882	583	163	18.9648
YML066C_mRNA	1110	811	79	6.60747
YMR129W_mRNA	4014	3715	705	12.8724
YBR140C_mRNA	9279	8980	969	7.31942
YGR242W_mRNA	309	13.0646	0	0
YKR047W_mRNA	306	11.3524	127	758.834
YKL029C_mRNA	2010	1711	1499.54	59.448
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	4846	366.046
YDL235C_mRNA	504	205	130	43.0149
YER091C_mRNA	2304	2005	2278	77.067
YMR121C_mRNA	615	316	389.203	83.5446
YDR356W_mRNA	2835	2536	221	5.91115
YDR337W_mRNA	861	562	297	35.8467
YKL008C_mRNA	1257	958	973	68.8932
YER055C_mRNA	894	595	3023	344.628
YFR004W_mRNA	921	622	1927	210.146
YDR108W_mRNA	2097	1798	286	10.7896
YDL200C_mRNA	567	268	69	17.464
YJR134C_mRNA	2124	1825	802	29.8085
YMR135C_mRNA	1368	1069	1384	87.8188
YGR012W_mRNA	1182	883	397	30.4971
YNL244C_mRNA	327	28.091	488	1178.37
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2991	137.922
YBL101C_mRNA	3354	3055	1098	24.3792
YLL040C_mRNA	9435	9136	1482	11.0033
YDR181C_mRNA	1446	1147	272	16.0855
YML116W-A_mRNA	303	9.89396	15	102.837
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	540	70.8488
YLR216C_mRNA	1116	817	2100.92	174.428
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	168	11.9326
YNL079C_mRNA	600	301	2484	559.776
YBL058W_mRNA	1272	973	1933	134.756
YJR127C_mRNA	4143	3844	1670	29.4688
YLR088W_mRNA	1845	1546	395	17.3307
YKL128C_mRNA	888	589	860	99.0404
YLR100W_mRNA	1044	745	1352	123.098
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	935	32.0638
YOR292C_mRNA	930	631	337	36.2268
YNL219C_mRNA	1668	1369	611	30.2738
YPR179C_mRNA	1968	1669	217	8.81927
YOL062C_mRNA	1476	1177	1352	77.9165
YDR540C_mRNA	540	241	16	4.50331
YER087W_mRNA	1731	1432	238.024	11.2748
YOL140W_mRNA	1272	973	148	10.3176
YFL009W_mRNA	2340	2041	765.432	25.4386
YLL004W_mRNA	1851	1552	82	3.58386
YKL057C_mRNA	3114	2815	470	11.3253
YPL130W_mRNA	672	373	19	3.45521
YDL046W_mRNA	522	223	922	280.45
YPL072W_mRNA	1500	1201	175	9.88381
YPR150W_mRNA	522	223	10.4992	3.1936
YER180C_mRNA	804	505	166	22.297
YGL157W_mRNA	1044	745	895	81.4884
YDR252W_mRNA	450	151	29	13.0272
YLR037C_mRNA	375	76	35	31.238
YMR307W_mRNA	1680	1381	13012	639.116
YIL116W_mRNA	1158	859	513	40.5092
YAL040C_mRNA	1743	1444	587	27.574
YGL232W_mRNA	870	571	296	35.1629
YHR181W_mRNA	687	388	284	49.6496
YBR051W_mRNA	351	52	7	9.13111
YPL259C_mRNA	1428	1129	417	25.0537
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	218	6.76759
YIR005W_mRNA	447	148	17	7.79142
YDL080C_mRNA	1830	1531	432	19.1398
YJL209W_mRNA	1965	1666	201	8.18371
YLR286C_mRNA	1689	1390	11330	552.897
YEL044W_mRNA	501	202	537	180.323
YOR371C_mRNA	2694	2395	253	7.16546
YLR071C_mRNA	3249	2950	564	12.9684
YBL050W_mRNA	879	580	690	80.6957
