target_id	length	eff_length	est_counts	tpm
YBR024W_mRNA	906	607	184	26.912
YDL245C_mRNA	1704	1405	74.5519	4.71085
YBR232C_mRNA	360	61	28	40.7516
YDR320W-B_mRNA	138	1.24372	0	0
YBR021W_mRNA	1902	1603	144	7.97527
YGR014W_mRNA	3921	3622	792	19.413
YKL119C_mRNA	648	349	136	34.5963
YPR031W_mRNA	2247	1948	158	7.20087
YKL066W_mRNA	444	145	71	43.4717
YJL076W_mRNA	3570	3271	1033.28	28.045
YPL174C_mRNA	2607	2308	303	11.6553
YIL003W_mRNA	882	583	270	41.1161
YML066C_mRNA	1110	811	94	10.2902
YMR129W_mRNA	4014	3715	584	13.9563
YBR140C_mRNA	9279	8980	976	9.64917
YGR242W_mRNA	309	13.0646	0	0
YKR047W_mRNA	306	11.3524	101	789.863
YKL029C_mRNA	2010	1711	1058.3	54.9132
YLR154C-G_mRNA	150	1.28333	0	0
YPL028W_mRNA	1197	898	3962	391.701
YDL235C_mRNA	504	205	216	93.5441
YER091C_mRNA	2304	2005	5728	253.633
YMR121C_mRNA	615	316	528.926	148.602
YDR356W_mRNA	2835	2536	269	9.41715
YDR337W_mRNA	861	562	404	63.8207
YKL008C_mRNA	1257	958	774	71.7286
YER055C_mRNA	894	595	1517	226.352
YFR004W_mRNA	921	622	1704	243.218
YDR108W_mRNA	2097	1798	246	12.1468
YDL200C_mRNA	567	268	102	33.7895
YJR134C_mRNA	2124	1825	1017	49.4737
YMR135C_mRNA	1368	1069	1381	114.692
YGR012W_mRNA	1182	883	475	47.7584
YNL244C_mRNA	327	28.091	643	2032.18
YCR024C-A_mRNA	123	1.20308	0	0
YOR027W_mRNA	1770	1471	2840	171.405
YBL101C_mRNA	3354	3055	554	16.0996
YLL040C_mRNA	9435	9136	1230	11.9527
YDR181C_mRNA	1446	1147	373	28.871
YML116W-A_mRNA	303	9.89396	12	107.678
YPR096C_mRNA	303	9.89396	0	0
YJL210W_mRNA	816	517	862	148.024
YLR216C_mRNA	1116	817	1509.66	164.05
YGL118C_mRNA	438	139	0	0
YMR021C_mRNA	1254	955	200	18.5927
YNL079C_mRNA	600	301	2738	807.576
YBL058W_mRNA	1272	973	1697	154.841
YJR127C_mRNA	4143	3844	1589	36.6993
YLR088W_mRNA	1845	1546	360	20.6733
YKL128C_mRNA	888	589	806	121.489
YLR100W_mRNA	1044	745	1377	164.095
YKL106C-A_mRNA	120	1.19594	0	0
YBR080C_mRNA	2277	1978	830	37.2536
YOR292C_mRNA	930	631	309	43.4756
YNL219C_mRNA	1668	1369	843	54.669
YPR179C_mRNA	1968	1669	281	14.9474
YOL062C_mRNA	1476	1177	986	74.3733
YDR540C_mRNA	540	241	26	9.57796
YER087W_mRNA	1731	1432	209.932	13.0153
YOL140W_mRNA	1272	973	151	13.7778
YFL009W_mRNA	2340	2041	764.053	33.2351
YLL004W_mRNA	1851	1552	84	4.80512
YKL057C_mRNA	3114	2815	571	18.0084
YPL130W_mRNA	672	373	13	3.09422
YDL046W_mRNA	522	223	965	384.184
YPL072W_mRNA	1500	1201	177	13.0842
YPR150W_mRNA	522	223	15.017	5.97852
YER180C_mRNA	804	505	182	31.9961
YGL157W_mRNA	1044	745	762	90.8062
YDR252W_mRNA	450	151	26	15.2867
YLR037C_mRNA	375	76	27	31.5404
YMR307W_mRNA	1680	1381	6695	430.401
YIL116W_mRNA	1158	859	799	82.5791
YAL040C_mRNA	1743	1444	659	40.5168
YGL232W_mRNA	870	571	341	53.0194
YHR181W_mRNA	687	388	389	89.0091
YBR051W_mRNA	351	52	3	5.12194
YPL259C_mRNA	1428	1129	481	37.824
YDR461C-A_mRNA	243	2.22021	0	0
YJL087C_mRNA	2484	2185	226	9.18277
YIR005W_mRNA	447	148	39	23.3948
YDL080C_mRNA	1830	1531	364	21.1078
YJL209W_mRNA	1965	1666	247	13.1625
YLR286C_mRNA	1689	1390	7067	451.374
YEL044W_mRNA	501	202	1010	443.902
YOR371C_mRNA	2694	2395	99	3.66983
YLR071C_mRNA	3249	2950	562	16.9134
YBL050W_mRNA	879	580	1044	159.805
YOR025W_mRNA	1344	1045	273	23.1933
YHL001W_mRNA	417	118	1753.83	1319.54
YJR042W_mRNA	2235	1936	581	26.6433
YNL185C_mRNA	477	178	130	64.8396
YBR129C_mRNA	987	688	327	42.1965
YKL145W_mRNA	1404	1105	3898	313.182
YIL015W_mRNA	1764	1465	223	13.514
YPL018W_mRNA	1110	811	34	3.72199
YLR160C_mRNA	1089	790	1611	181.044
YIL047C_mRNA	2709	2410	594.372	21.8957
YBL039C-A_mRNA	84	1.12925	0	0
YOR061W_mRNA	1020	721	1213	149.363
YJR005C-A_mRNA	282	4.5528	0	0
YLR352W_mRNA	2424	2125	347	14.4973
YDR068W_mRNA	933	634	524	73.3768
YJL128C_mRNA	2007	1708	773	40.1798
YPL228W_mRNA	1650	1351	447	29.3744
YML036W_mRNA	546	247	128	46.0076
YKL114C_mRNA	1104	805	490	54.0402
YDR078C_mRNA	672	373	121	28.8
YCR105W_mRNA	1086	787	86	9.70153
YJR083C_mRNA	930	631	199	27.9989
YDR248C_mRNA	582	283	129	40.4688
YPL199C_mRNA	723	424	546	114.326
YNL136W_mRNA	1278	979	724	65.6557
YLL045C_mRNA	771	472	10289.7	1935.43
YOR316C-A_mRNA	210	1.66472	0	0
YNL264C_mRNA	1053	754	368	43.3304
YLR320W_mRNA	4365	4066	336	7.33649
YBR028C_mRNA	1578	1279	286	19.8524
YKL098W_mRNA	1074	775	563	64.4946
YBR063C_mRNA	1215	916	162	15.7013
YJL052C-A_mRNA	120	1.19594	0	0
YPR060C_mRNA	771	472	217	40.8164
YLL013C_mRNA	2640	2341	192	7.28143
YKR067W_mRNA	2232	1933	759	34.8599
YLR040C_mRNA	675	376	86	20.3061
YMR093W_mRNA	1542	1243	193	13.7849
YIL058W_mRNA	285	4.97562	1	17.8431
YHR136C_mRNA	447	148	14	8.39814
YBR078W_mRNA	1290	991	7312	655.057
YCL054W_mRNA	2526	2227	539	21.4875
YIL072W_mRNA	1818	1519	56	3.27301
YOR231C-A_mRNA	201	1.57618	0	0
YCR016W_mRNA	873	574	225	34.8006
YEL020C_mRNA	1683	1384	532	34.1265
YPL025C_mRNA	558	259	60	20.5669
YDL136W_mRNA	363	64	2102.51	2916.59
YBR211C_mRNA	975	676	269	35.3283
YJL077W-A_mRNA	87	1.1337	0	0
YOR076C_mRNA	2244	1945	258	11.7765
YDR104C_mRNA	3738	3439	287	7.40912
YBR279W_mRNA	1338	1039	656	56.0538
YLR067C_mRNA	2898	2599	268	9.15472
YHR219W_mRNA	1875	1576	8235.27	463.915
YGR249W_mRNA	1371	1072	241	19.959
YLR456W_mRNA	615	316	59	16.5761
YGR283C_mRNA	1026	727	215	26.2555
YDL027C_mRNA	1263	964	493	45.4032
YKR023W_mRNA	1593	1294	546	37.4606
YGR028W_mRNA	1089	790	404	45.4016
YCL001W-A_mRNA	462	163	6	3.26799
YDR052C_mRNA	2115	1816	780.977	38.1803
YFR035C_mRNA	345	46.0001	31	59.83
YJL102W_mRNA	2460	2161	200	8.2166
YNL336W_mRNA	1146	847	593.305	62.1887
YGL006W_mRNA	3522	3223	2206	60.7662
YDR217C_mRNA	3930	3631	601	14.6948
YMR194C-A_mRNA	225	1.85938	0	0
YKL033W_mRNA	3117	2818	183	5.76536
YOR223W_mRNA	879	580	386	59.0848
YOR032W-A_mRNA	201	1.57618	0	0
YBR260C_mRNA	2001	1702	352	18.3611
YLR359W_mRNA	1449	1150	1905	147.067
YHR062C_mRNA	882	583	191	29.0858
YDR022C_mRNA	591	292	141	42.8699
YDR459C_mRNA	1125	826	264	28.3753
YNL184C_mRNA	327	28.091	1	3.16046
YDR293C_mRNA	3753	3454	3282	84.3593
YPL195W_mRNA	2799	2500	722	25.6398
YMR173W_mRNA	1293	994	982.483	87.7517
YDR374W-A_mRNA	270	3.39154	0	0
YAL007C_mRNA	648	349	685	174.254
YGL235W_mRNA	537	238	0	0
YGL134W_mRNA	1302	1003	271	23.9875
YER001W_mRNA	2289	1990	177	7.89654
YDR366C_mRNA	399	100	494.759	439.248
YHR023W_mRNA	5787	5488	355	5.7429
YDR430C_mRNA	2970	2671	542	18.0153
YGR002C_mRNA	1431	1132	266	20.8618
YNL220W_mRNA	1302	1003	1143	101.172
YBR109W-A_mRNA	225	1.85938	0	0
YHR110W_mRNA	639	340	544	142.049
YKL136W_mRNA	399	100	138.256	122.744
YLL067C_mRNA	3618	3319	22.6688	0.606371
YPL078C_mRNA	735	436	1057	215.231
YBR073W_mRNA	2877	2578	858	29.5475
YPL119C_mRNA	1854	1555	186	10.6194
YOR135C_mRNA	342	43.0005	86	177.559
YPL212C_mRNA	1635	1336	574	38.1436
YGL179C_mRNA	1683	1384	367	23.5422
YNL159C_mRNA	870	571	382	59.3942
YFR048W_mRNA	1989	1690	362	19.0168
YDR016C_mRNA	285	4.97562	3	53.5292
YKL215C_mRNA	3861	3562	441	10.9916
YML035C_mRNA	2433	2134	470	19.5533
YDL059C_mRNA	717	418	161	34.1953
YOR257W_mRNA	486	187	301	142.903
YNL144C_mRNA	2223	1924	543	25.056
YIL172C_mRNA	1770	1471	78.5439	4.74042
YOR301W_mRNA	1308	1009	283	24.9007
YHR157W_mRNA	549	250	10	3.55121
YPR152C_mRNA	1398	1099	250	20.1957
YDR442W_mRNA	393	94	43.9582	41.5173
YPL008W_mRNA	2586	2287	390	15.1396
YMR086C-A_mRNA	339	40.0016	19	42.1689
YGL032C_mRNA	264	3.0155	0	0
YEL077C_mRNA	3834	3535	929.982	23.3562
YGR174W-A_mRNA	87	1.1337	0	0
YOR148C_mRNA	558	259	184	63.0717
YHL048W_mRNA	1146	847	621.492	65.1432
YDR114C_mRNA	303	9.89396	0	0
YDR194W-A_mRNA	153	1.29441	0	0
YML062C_mRNA	1179	880	421	42.4733
YPR085C_mRNA	1332	1033	213	18.3061
YBL095W_mRNA	813	514	311.72	53.8416
YAR028W_mRNA	705	406	236	51.6063
YGR054W_mRNA	1929	1630	980	53.3771
